12,35,0.593,0.0,0.034,0.0,0.0,0.0,0,0,0,8.172,29.0,3.367,11.614,0.333
7,5.75,0.051,0.0,0.074,0.0,0.0,0.0,0.333,0.333,0.0,5.191,17.0,4.22,6.859,0.385
2,1.429,0.062,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,5.105,10.857,4.331,4.401,0.333
19,9.0,0.213,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,8.0,72.0,4.277,28.844,0.405
8,10.25,0.164,0.0,0.073,0.0,0.0,0.0,0.111,0.222,0.0,5.5,20.5,4.407,8.224,0.333
0,7,0.05,0.0,0.118,0.0,0.0,0.0,0,0,0,5.294,8.5,3.526,3.435,0.444
6,5.167,0.037,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,6.047,17.667,4.663,7.146,0.455
2,3.0,0.041,0.333,0.131,0.0,0.0,0.0,0.0,0.0,0.0,4.787,20.333,4.111,8.205,0.5
2,2.286,0.027,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,5.827,10.714,4.317,4.344,0.375
5,3.8,0.03,0.6,0.064,0.0,0.0,0.0,0.059,0.059,0.0,5.174,21.8,4.691,8.779,0.357
6,13.0,0.008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574,68.0,4.22,27.229,0.242
5,3.0,0.169,0.125,0.071,0.0,0.0,0.0,0.0,0.125,0.0,5.153,12.25,4.585,4.945,0.412
3,6.0,0.029,0.5,0.084,0.0,0.0,0.0,0.167,0.0,0.167,5.819,41.5,4.419,16.701,0.5
4,7.667,0.097,0.333,0.049,0.0,0.0,0.0,0.0,0.0,0.0,5.223,34.333,4.635,13.772,0.349
9,64.0,0.271,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,5.615,91.0,4.511,36.466,0.31
11,7.0,0.108,0.0,0.066,0.007,0.0,0.0,0.067,0.0,0.067,5.701,34.25,4.92,13.753,0.49
15,10.0,0.525,0.333,0.049,0.0,0.0,0.0,0.0,0.0,0.0,5.944,23.833,4.963,9.595,0.258
6,2.0,0.04,0.5,0.067,0.0,0.0,0.0,0.0,0.0,0.0,6.044,22.5,3.807,9.08,0.35
2,6.0,0.056,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,6.688,16.0,3.466,6.488,0.267
3,1.0,0.131,0.5,0.044,0.0,0.0,0.0,0.333,0.333,0.0,5.267,22.5,3.807,9.062,0.389
10,10,0.389,0.0,0.0,0.0,0.0,0.0,0,0,0,3.6,5.0,2.303,2.0,0.0
14,10.5,0.145,0.333,0.091,0.0,0.0,0.0,0.0,0.0,0.0,6.262,31.167,5.231,12.557,0.315
0,4.0,0.115,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,6.4,7.5,2.708,3.107,0.375
12,2.063,0.045,0.063,0.066,0.0,0.0,0.0,0.0,0.0,0.0,5.836,9.5,5.024,3.874,0.36
15,14.0,0.069,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,6.5,58.0,4.06,23.228,0.321
6,3.714,0.163,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,5.611,13.571,4.554,5.504,0.421
2,10,0.1,0.0,0.167,0.0,0.0,0.0,1,1,0,5.417,4.8,3.178,1.97,1.5
2,3.4,0.196,0.4,0.051,0.0,0.0,0.0,0.143,0.0,0.143,5.288,11.8,4.078,4.795,0.231
2,1.556,0.038,0.111,0.098,0.012,0.0,0.0,0.077,0.0,0.077,4.793,9.111,4.407,3.683,0.294
4,2.4,0.197,0.0,0.063,0.0,0.0,0.0,0.167,0.167,0.0,5.708,9.6,3.871,3.873,0.389
2,7.0,0.194,0.0,0.051,0.013,0.0,0.0,0.25,0.25,0.0,5.114,19.75,4.369,7.961,0.441
3,2.5,0.078,0.25,0.054,0.0,0.0,0.0,0.091,0.091,0.0,5.333,11.625,4.533,4.715,0.324
4,6.333,0.044,0.0,0.092,0.0,0.0,0.0,0.2,0.2,0.0,5.4,43.333,4.868,17.389,0.651
1,5.0,0.02,0.5,0.105,0.053,0.0,0.0,0.0,0.0,0.0,5.263,9.5,2.944,3.863,0.25
5,7.833,0.795,0.167,0.034,0.0,0.0,0.0,0.0,0.0,0.0,5.625,14.667,4.477,5.93,0.233
23,13.667,0.092,0.167,0.055,0.005,0.0,0.0,0.087,0.043,0.087,5.432,30.5,5.209,12.261,0.346
3,3.0,0.018,0.375,0.065,0.019,0.0,0.0,0.273,0.273,0.091,5.074,13.5,4.682,5.452,0.333
18,9.8,0.146,0.2,0.04,0.0,0.0,0.0,0.095,0.048,0.048,5.806,24.8,4.82,9.972,0.25
0,2.1,0.476,0.0,0.084,0.012,0.0,0.0,0.5,0.25,0.25,4.554,8.3,4.419,3.363,0.462
3,2.6,0.073,0.2,0.063,0.0,0.0,0.0,0.2,0.0,0.2,5.381,12.6,4.143,5.11,0.4
5,3.8,0.067,0.6,0.056,0.0,0.0,0.0,0.1,0.0,0.1,5.157,17.8,4.489,7.174,0.545
3,3.333,0.191,0.167,0.138,0.0,0.0,0.0,0.0,0.0,0.0,5.063,13.333,4.382,5.378,0.654
3,14.0,0.036,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,5.97,33.0,3.497,13.273,0.278
19,8.833,0.164,0.167,0.084,0.006,0.0,0.0,0.167,0.167,0.0,5.646,29.667,5.182,11.93,0.421
11,6.5,0.308,0.25,0.037,0.0,0.0,0.0,0.0,0.0,0.0,6.247,20.25,4.394,8.149,0.333
4,3.6,0.033,0.2,0.045,0.0,0.0,0.0,0.25,0.0,0.25,5.507,13.4,4.205,5.414,0.2
5,11.5,0.964,0.0,0.019,0.0,0.0,0.0,0.125,0.125,0.0,5.288,26.0,3.951,10.438,0.28
1,2.5,0.057,0.25,0.058,0.0,0.0,0.0,0.0,0.0,0.0,5.365,13.0,3.951,5.285,0.231
5,4.75,0.096,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,5.679,13.25,3.97,5.345,0.4
1,4.0,0.011,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,5.938,16.0,2.773,6.45,0.0
2,5.75,0.047,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,5.951,15.25,4.111,6.192,0.286
1,0,0.136,0.0,0.0,0.0,0.0,0.0,0,0,0,14.667,3.0,1.099,1.333,0.0
0,1.0,0.228,0.5,0.067,0.0,0.0,0.0,0.0,0.0,0.0,5.267,7.5,2.708,3.053,0.25
7,6.5,0.111,0.5,0.068,0.0,0.0,0.0,0.429,0.429,0.0,5.137,29.25,4.762,11.758,0.273
10,4.333,0.167,0.083,0.071,0.0,0.0,0.0,0.045,0.0,0.045,6.097,12.833,5.037,5.227,0.303
7,4.667,0.043,0.333,0.069,0.0,0.0,0.0,0.0,0.0,0.0,6.153,24.0,4.277,9.672,0.297
6,4.0,0.082,0.333,0.071,0.0,0.0,0.0,0.0,0.0,0.0,6.018,18.667,4.025,7.538,0.292
6,8.75,0.07,0.0,0.083,0.009,0.0,0.0,0.1,0.1,0.1,5.796,27.0,4.682,10.867,0.288
1,4.667,0.053,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,5.881,14.0,3.738,5.686,0.222
2,4.5,0.019,0.5,0.068,0.0,0.0,0.0,0.0,0.0,0.0,5.864,22.0,3.784,8.891,0.263
5,16.0,0.956,0.0,0.022,0.0,0.0,0.0,0.2,0.2,0.0,5.4,45.0,3.807,18.053,0.04
6,6.0,0.06,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,6.19,17.286,4.796,7.02,0.333
6,2.5,0.051,0.25,0.045,0.03,0.0,0.0,0.0,0.0,0.0,5.239,16.75,4.205,6.748,0.28
2,7.0,0.013,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,5.741,27.0,3.989,10.852,0.3
2,1.5,0.045,0.2,0.101,0.0,0.0,0.0,0.067,0.067,0.067,5.126,11.9,4.779,4.807,0.188
13,8.5,0.043,0.25,0.052,0.007,0.0,0.0,0.143,0.0,0.143,5.719,38.25,5.03,15.373,0.303
1,4.0,0.178,0.25,0.077,0.0,0.0,0.0,0.0,0.0,0.0,5.712,13.0,3.951,5.269,0.125
1,2.0,0.326,0.0,0.116,0.0,0.0,0.0,0.2,0.4,0.0,6.14,6.143,3.761,2.541,0.474
6,7.333,0.391,0.0,0.078,0.013,0.0,0.0,0.5,0.5,0.0,5.377,25.667,4.344,10.293,0.654
0,1.25,0.054,0.25,0.105,0.0,0.0,0.0,0.0,0.0,0.0,5.895,4.75,2.944,1.984,0.444
6,1.917,0.063,0.083,0.048,0.0,0.0,0.0,0.0,0.0,0.0,5.288,8.667,4.644,3.524,0.375
11,5.333,0.428,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,5.667,22.0,4.19,8.879,0.333
9,6.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.316,38.0,3.638,15.232,0.15
12,4.3,0.065,0.4,0.086,0.006,0.0,0.0,0.043,0.043,0.0,5.543,17.5,5.165,7.053,0.392
4,9.0,0.016,0.0,0.071,0.0,0.0,0.0,0.077,0.077,0.0,5.153,49.0,4.585,19.653,0.359
9,2.917,0.208,0.0,0.038,0.0,0.0,0.0,0.083,0.0,0.083,5.726,8.833,4.663,3.59,0.273
7,2.333,0.942,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,5.691,7.556,4.22,3.052,0.44
9,4.071,0.052,0.286,0.062,0.018,0.0,0.0,0.033,0.033,0.0,5.3,16.214,5.425,6.551,0.32
0,4.4,0.183,0.0,0.077,0.019,0.0,0.0,0.25,0.0,0.25,5.577,10.4,3.951,4.245,0.318
0,0.667,0.033,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,4.545,11.0,3.497,4.448,0.636
12,114.0,0.273,0.0,0.057,0.033,0.0,0.0,0.0,0.222,0.0,5.672,61.0,4.804,24.459,0.424
6,3.5,0.993,0.0,0.065,0.007,0.0,0.0,0.125,0.063,0.063,5.131,25.5,5.03,10.234,0.317
4,1.714,0.013,0.0,0.082,0.0,0.0,0.0,0.111,0.111,0.0,5.598,17.429,4.804,7.027,0.286
5,8.75,0.966,0.0,0.052,0.0,0.0,0.0,0.111,0.0,0.111,5.0,28.75,4.745,11.542,0.277
1,2.2,0.468,0.0,0.085,0.012,0.0,0.0,0.5,0.25,0.25,4.598,8.2,4.407,3.324,0.385
2,1.0,0.084,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,5.938,16.0,2.773,6.475,0.25
3,5.333,0.026,0.667,0.075,0.0,0.0,0.0,0.1,0.0,0.1,5.636,35.667,4.673,14.36,0.386
9,4.0,0.042,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,5.881,36.333,4.691,14.596,0.25
4,11.5,0.03,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,5.923,39.0,4.357,15.672,0.5
9,3.154,0.098,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,6.097,9.538,4.82,3.893,0.435
9,5.8,0.06,0.0,0.026,0.026,0.0,0.0,0.0,0.0,0.0,5.731,15.6,4.357,6.286,0.162
6,3.0,0.059,1.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,6.529,34.0,3.526,13.659,0.333
5,2.222,0.253,0.0,0.05,0.0,0.0,0.0,0.333,0.0,0.333,5.983,6.667,4.094,2.72,0.25
2,2.2,0.042,0.6,0.103,0.0,0.0,0.0,0.091,0.0,0.091,4.866,19.4,4.575,7.834,0.432
7,3.0,0.055,0.167,0.067,0.027,0.0,0.0,0.167,0.167,0.167,5.12,12.5,4.317,5.027,0.188
7,77.0,0.263,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.703,101.0,4.615,40.44,0.429
8,3.0,0.018,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,5.667,9.75,4.357,3.987,0.364
1,3.0,0.051,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,5.691,9.167,4.007,3.74,0.556
1,2.333,0.033,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,5.024,14.0,3.738,5.629,0.571
4,5.5,0.031,0.5,0.075,0.0,0.0,0.0,0.0,0.143,0.0,4.792,26.5,3.97,10.645,0.5
4,3.0,0.078,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,5.878,10.571,4.304,4.277,0.308
6,4.0,0.07,1.0,0.065,0.0,0.0,0.0,0.111,0.0,0.111,5.391,30.667,4.522,12.323,0.3
1,1.0,0.078,0.333,0.059,0.0,0.0,0.0,0.0,0.0,0.0,5.294,5.667,2.833,2.29,0.286
2,2.333,0.227,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,5.769,4.333,2.565,1.764,0.75
1,3.4,0.04,0.0,0.061,0.015,0.0,0.0,0.0,0.0,0.0,5.318,13.2,4.19,5.341,0.314
14,2.5,0.084,0.167,0.059,0.0,0.0,0.0,0.067,0.0,0.067,5.936,16.917,5.313,6.848,0.303
5,4.667,0.028,0.222,0.081,0.03,0.0,0.0,0.2,0.15,0.1,5.274,15.0,4.905,6.05,0.431
3,2.8,0.074,0.2,0.111,0.0,0.0,0.0,0.2,0.1,0.1,4.905,12.6,4.143,5.084,0.348
2,2.0,0.04,0.333,0.091,0.0,0.0,0.0,0.143,0.143,0.0,4.545,14.667,3.784,5.912,0.294
7,70.0,0.281,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,5.489,92.0,4.522,36.843,0.472
3,9.0,0.037,0.5,0.019,0.0,0.0,0.0,0.0,0.0,0.0,6.057,26.5,3.97,10.66,0.273
3,9.0,0.115,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,5.279,30.5,4.111,12.259,0.286
2,3.0,0.165,0.167,0.034,0.011,0.0,0.0,0.625,0.375,0.375,4.625,14.667,4.477,5.917,0.448
5,5.4,0.936,0.0,0.067,0.0,0.0,0.0,0.286,0.143,0.143,5.154,20.8,4.644,8.374,0.421
4,1.0,0.067,1.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,6.258,31.0,3.434,12.452,0.385
2,6.5,0.126,1.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,5.771,24.0,3.871,9.667,0.391
1,2.333,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.767,10.0,3.401,4.093,0.2
2,2.5,0.023,0.167,0.022,0.011,0.0,0.0,0.0,0.0,0.0,4.772,15.333,4.522,6.177,0.289
9,4.75,0.048,0.125,0.077,0.0,0.0,0.0,0.0,0.0,0.0,5.954,16.25,4.868,6.586,0.211
6,4.2,0.017,0.4,0.113,0.0,0.0,0.0,0.0,0.0,0.0,5.925,16.0,4.382,6.49,0.295
12,3.5,0.064,0.2,0.054,0.0,0.0,0.0,0.0,0.0,0.0,4.796,16.7,5.118,6.716,0.493
5,8.0,0.041,0.5,0.083,0.0,0.0,0.0,0.0,0.0,0.0,5.75,30.0,4.094,12.047,0.4
2,1.857,0.057,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,5.403,9.571,4.205,3.876,0.4
5,16.0,0.142,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,6.829,35.0,3.555,14.069,0.217
13,5.125,0.068,0.125,0.093,0.0,0.0,0.0,0.0,0.0,0.0,5.876,12.125,4.575,4.899,0.529
6,3.5,0.137,0.25,0.063,0.006,0.0,0.0,0.067,0.067,0.0,5.443,19.75,5.063,7.971,0.429
1,0,0.2,0.0,0.2,0.0,0.0,0.0,0,0,0,5.0,5.0,1.609,2.08,0.5
7,72.0,0.257,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,5.543,105.0,4.654,42.05,0.289
9,2.933,0.031,0.2,0.088,0.0,0.0,0.0,0.0,0.0,0.0,5.633,15.067,5.421,6.098,0.38
5,4.5,0.042,0.0,0.021,0.011,0.0,0.0,0.0,0.0,0.0,6.011,23.75,4.554,9.597,0.262
2,3.909,0.138,0.455,0.039,0.008,0.0,0.0,0.04,0.0,0.04,5.055,11.636,4.852,4.72,0.367
7,2.2,0.063,0.0,0.098,0.0,0.0,0.0,0.143,0.143,0.0,6.443,6.1,4.111,2.519,0.188
5,5.0,0.92,0.0,0.095,0.0,0.0,0.0,0.143,0.429,0.0,5.27,12.6,4.143,5.084,0.739
7,6.667,0.095,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,4.772,19.0,4.043,7.649,0.45
12,6.857,0.045,0.143,0.052,0.01,0.0,0.0,0.0,0.0,0.0,6.313,13.714,4.564,5.556,0.203
8,5.25,0.086,0.0,0.039,0.006,0.0,0.0,0.0,0.0,0.0,5.26,12.833,5.037,5.18,0.375
2,1.286,0.03,0.286,0.075,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.429,4.382,4.622,0.448
3,6.5,0.092,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,6.058,26.0,3.951,10.469,0.296
3,1.556,0.071,0.0,0.053,0.0,0.0,0.0,0.167,0.167,0.0,5.355,8.444,4.331,3.446,0.345
6,2.077,0.074,0.154,0.052,0.005,0.0,0.0,0.0,0.0,0.0,4.88,14.692,5.252,5.925,0.433
0,1.333,0.023,0.5,0.058,0.019,0.0,0.0,0.167,0.167,0.083,4.587,17.333,4.644,6.976,0.342
4,3.286,0.052,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,4.974,10.857,4.331,4.39,0.5
6,3.0,0.293,0.0,0.093,0.01,0.0,0.0,0.0,0.1,0.0,5.918,10.778,4.575,4.39,0.395
5,9.0,0.147,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,10.75,12.0,2.485,4.867,0.6
4,4.167,0.065,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,5.868,11.333,4.22,4.574,0.581
0,2,0.105,0.0,0.0,0.0,0.0,0.0,0,0,0,6.333,3.0,1.099,1.2,0
7,8.0,0.041,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,5.784,51.0,3.932,20.439,0.333
6,5.714,0.146,0.143,0.088,0.009,0.0,0.0,0.0,0.0,0.0,5.593,16.143,4.727,6.521,0.388
1,3.333,0.059,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,5.692,13.0,3.664,5.262,0.333
7,3.9,0.089,0.0,0.096,0.007,0.0,0.0,0.091,0.091,0.0,5.438,14.6,4.984,5.892,0.373
12,6.4,0.268,0.2,0.065,0.0,0.0,0.0,0.111,0.0,0.111,5.667,24.6,4.812,9.918,0.322
3,6.6,0.179,0.0,0.082,0.0,0.0,0.0,0.083,0.167,0.0,5.018,22.0,4.7,8.822,0.333
6,2.5,0.04,0.0,0.078,0.0,0.0,0.0,0.077,0.0,0.077,5.467,15.0,4.5,6.058,0.31
8,4.375,0.063,0.625,0.044,0.0,0.0,0.0,0.0,0.0,0.0,5.691,17.0,4.913,6.879,0.344
4,20.0,0.136,1.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,6.206,63.0,4.143,25.289,0.4
7,6.667,0.107,0.667,0.077,0.015,0.0,0.0,0.2,0.0,0.2,5.185,21.667,4.174,8.691,0.423
2,11.0,0.018,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,5.667,39.0,3.664,15.641,0.5
8,5.5,0.025,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,6.134,28.0,4.718,11.286,0.333
1,2.75,0.05,0.25,0.088,0.0,0.0,0.0,0.0,0.0,0.0,5.614,14.25,4.043,5.756,0.32
0,1.833,0.971,0.0,0.085,0.0,0.0,0.0,1.0,1.0,0.0,4.936,7.833,3.85,3.176,0.769
0,2,0.011,0.0,0.133,0.0,0.0,0.0,0,0,0,6.267,15.0,2.708,6.053,0.6
9,9.5,0.071,0.5,0.065,0.013,0.0,0.0,0.143,0.143,0.0,5.519,38.5,4.344,15.457,0.382
3,2.625,0.037,0.125,0.071,0.0,0.0,0.0,0.111,0.0,0.111,5.19,10.5,4.431,4.252,0.448
1,2.0,0.029,0.5,0.133,0.0,0.0,0.0,0.0,0.0,0.0,5.422,22.5,3.807,9.053,0.348
15,8.0,0.637,0.5,0.058,0.0,0.0,0.0,0.333,0.333,0.0,6.043,34.5,4.234,13.852,0.65
4,63.0,0.252,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,5.674,86.0,4.454,34.451,0.368
8,8.0,0.062,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,6.358,26.5,3.97,10.683,0.4
4,4.8,0.045,0.4,0.091,0.0,0.0,0.0,0.083,0.0,0.083,5.545,17.6,4.477,7.09,0.267
11,5.333,0.161,0.333,0.026,0.0,0.0,0.0,0.0,0.0,0.0,6.205,13.0,3.664,5.231,0.5
5,8.0,0.057,0.0,0.045,0.015,0.0,0.0,0.0,0.0,0.0,5.463,22.333,4.205,8.987,0.257
4,4.6,0.072,0.2,0.083,0.0,0.0,0.0,0.2,0.0,0.2,5.323,19.2,4.564,7.742,0.333
2,6,0.082,0.0,0.069,0.0,0.0,0.0,0,0,0,5.0,5.8,3.367,2.361,0.545
1,1.857,0.044,0.214,0.051,0.011,0.0,0.0,0.227,0.091,0.136,4.463,12.5,5.165,5.043,0.215
11,5.4,0.159,0.2,0.042,0.0,0.0,0.0,0.0,0.0,0.0,5.573,19.2,4.564,7.751,0.292
8,3.111,0.2,0.333,0.02,0.0,0.0,0.0,0.222,0.074,0.185,5.045,22.111,5.293,8.901,0.3
5,9.0,0.056,0.5,0.095,0.0,0.0,0.0,0.0,0.0,0.0,6.333,21.0,3.738,8.448,0.16
25,2.688,0.094,0.0,0.057,0.0,0.0,0.0,0.045,0.045,0.0,6.095,9.25,5.69,3.774,0.321
4,4.0,0.051,0.333,0.053,0.0,0.0,0.0,0.0,0.0,0.0,5.145,12.667,4.331,5.146,0.244
1,3.0,0.044,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,5.625,8.0,2.079,3.3,1.0
5,4.25,0.049,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,5.719,16.0,4.159,6.456,0.31
7,4.8,0.035,0.4,0.047,0.0,0.0,0.0,0.0,0.0,0.0,5.368,21.2,4.663,8.544,0.341
9,4.0,0.454,0.25,0.054,0.018,0.0,0.0,0.125,0.125,0.0,5.712,13.875,4.71,5.618,0.533
3,5.8,0.139,0.0,0.113,0.014,0.0,0.0,0.0,0.0,0.0,5.493,14.2,4.263,5.742,0.242
5,2.5,0.12,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,8.762,10.5,3.045,4.295,0.455
3,11.0,0.849,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,6.016,30.5,4.111,12.246,0.333
2,4,0.1,0.0,0.071,0.0,0.0,0.0,0,0,0,6.429,14.0,2.639,5.686,0.333
0,2,0.014,0.0,0.067,0.0,0.0,0.0,0,0,0,4.867,15.0,2.708,6.027,0.286
5,6.0,0.061,0.5,0.171,0.0,0.0,0.0,0.0,0.0,0.0,6.571,17.5,3.555,7.057,0.5
2,4.6,0.959,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,5.475,12.2,4.804,4.932,0.407
13,6.0,0.744,0.0,0.073,0.0,0.0,0.0,0.133,0.2,0.0,5.35,20.5,4.812,8.239,0.488
2,3.714,0.118,0.143,0.123,0.0,0.0,0.0,0.2,0.2,0.0,4.923,9.286,4.174,3.782,0.194
9,13.0,0.098,0.25,0.081,0.005,0.0,0.0,0.091,0.0,0.091,5.568,23.125,5.22,9.328,0.281
5,3.6,0.155,0.0,0.022,0.0,0.0,0.0,0.333,0.333,0.333,3.733,9.0,3.807,3.636,0.294
6,7.667,0.023,0.333,0.092,0.0,0.0,0.0,0.0,0.0,0.0,5.653,32.667,4.585,13.128,0.327
7,8.667,0.361,0.333,0.049,0.0,0.0,0.0,0.0,0.0,0.0,5.441,34.0,4.625,13.663,0.265
3,7.0,0.04,0.5,0.056,0.0,0.0,0.0,0.167,0.167,0.0,5.254,35.5,4.263,14.268,0.429
8,6.5,0.227,0.25,0.048,0.0,0.0,0.0,0.143,0.0,0.143,5.355,15.5,4.127,6.239,0.162
1,3.333,0.126,0.167,0.111,0.012,0.0,0.0,0.25,0.375,0.125,5.185,13.5,4.394,5.469,0.438
2,3.833,0.04,0.167,0.039,0.0,0.0,0.0,0.0,0.063,0.0,4.488,21.167,4.844,8.511,0.405
2,3.0,0.034,0.333,0.073,0.0,0.0,0.0,0.0,0.0,0.0,6.4,18.333,4.007,7.428,0.167
0,7.0,0.201,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,4.676,37.0,3.611,14.876,0.188
4,2.167,0.098,0.0,0.053,0.0,0.0,0.0,0.2,0.2,0.0,4.842,9.5,4.043,3.835,0.474
2,3.25,0.015,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,5.541,15.25,4.111,6.146,0.48
11,3.857,0.042,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,5.961,14.714,4.635,5.948,0.4
1,1,0.029,0.0,0.0,0.0,0.0,0.0,0,0,0,6.8,5.0,1.609,2.0,0.0
11,3.5,0.1,0.111,0.059,0.005,0.0,0.0,0.05,0.0,0.05,5.516,12.167,5.389,4.931,0.2
0,1.0,0.044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857,14.0,2.639,5.657,0.167
0,4.0,0.008,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.35,20.0,2.996,8.08,0.333
3,3.6,0.151,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,5.545,11.0,4.007,4.458,0.308
2,10.667,0.134,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,6.27,21.0,4.143,8.502,0.464
8,3.0,0.185,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,5.563,32.0,3.466,12.813,0.25
1,4.2,0.111,0.2,0.024,0.024,0.0,0.0,0.0,0.0,0.0,4.714,8.4,3.738,3.379,0.571
11,2.5,0.088,0.0,0.038,0.0,0.0,0.0,0.2,0.2,0.0,5.795,19.5,4.357,7.826,0.135
1,2.571,0.033,0.0,0.038,0.038,0.0,0.0,0.6,0.4,0.2,5.151,7.571,3.97,3.074,0.474
0,0,0.19,0.0,0.0,0.0,0.0,0.0,0,0,0,4.2,5.0,1.609,2.08,0.5
1,5.0,0.14,0.0,0.114,0.023,0.0,0.0,0.167,0.0,0.167,5.364,11.0,3.784,4.464,0.2
5,3.667,0.089,0.5,0.04,0.008,0.0,0.0,0.083,0.0,0.083,5.976,20.667,4.82,8.351,0.226
6,6.25,0.156,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,5.65,15.0,4.094,6.053,0.276
8,2.286,0.072,0.429,0.058,0.008,0.0,0.0,0.1,0.1,0.0,5.388,17.286,4.796,6.967,0.426
7,4.444,0.152,0.0,0.063,0.008,0.0,0.0,0.0,0.0,0.0,5.103,14.0,4.836,5.66,0.268
14,10.333,0.071,0.333,0.044,0.0,0.0,0.0,0.091,0.0,0.091,5.602,37.667,4.727,15.116,0.333
2,3.429,0.418,0.143,0.086,0.011,0.0,0.0,0.333,0.167,0.167,4.72,13.286,4.533,5.357,0.324
0,0.667,0.033,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,4.545,11.0,3.497,4.448,0.636
13,9.5,0.875,0.0,0.026,0.013,0.0,0.0,0.0,0.0,0.0,5.615,13.0,4.357,5.226,0.2
0,5.0,0.069,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,6.444,13.5,3.296,5.489,0.188
5,3.75,0.16,0.75,0.087,0.006,0.0,0.0,0.0,0.0,0.0,5.0,20.125,5.081,8.117,0.423
18,15.667,0.145,0.333,0.085,0.0,0.0,0.0,0.0,0.0,0.0,6.171,39.0,4.762,15.655,0.345
